ID,Drug
ID,IDs
P00491,DB02230
P00491,DB02377
P00491,DB02391
P00491,DB02568
P00491,DB02796
P00491,DB02857
P00491,DB03101
P00491,DB03551
P00491,DB03609
P00491,DB03881
P00491,DB04076
P00491,DB04260
P00491,DB04753
P00491,DB04754
P00491,DB04757
P80404,DB01699
P80404,DB04235
O76054,DB03796
P15291,DB02696
P15291,DB03013
P15291,DB03501
P15291,DB03685
P15291,DB03814
P35354,DB02266
P35354,DB02709
P35354,DB03477
P35354,DB03866
P35354,DB09217
P29474,DB01686
P29474,DB01821
P29474,DB01833
P29474,DB01997
P29474,DB02027
P29474,DB02044
P29474,DB02048
P29474,DB02077
P29474,DB02141
P29474,DB02207
P29474,DB02234
P29474,DB02335
P29474,DB02589
P29474,DB02911
P29474,DB02979
P29474,DB02994
P29474,DB03065
P29474,DB03100
P29474,DB03144
P29474,DB03305
P29474,DB03332
P29474,DB03707
P29474,DB03910
P29474,DB03918
P29474,DB03963
P29474,DB03974
P29474,DB04018
P29474,DB04223
P29474,DB04534
P29474,DB04559
P29474,DB07001
P29474,DB07244
P29474,DB07388
P29474,DB08018
P29474,DB08019
Q04771,DB08597
P08473,DB00616
P08473,DB02062
P08473,DB02557
P08473,DB02558
P08473,DB02597
P08473,DB08575
P08473,DB08626
P08473,DB11623
P00915,DB08155
P00915,DB08156
P00915,DB08157
P00797,DB01844
P00797,DB02296
P00797,DB02803
P00797,DB03024
P00797,DB03395
P00797,DB03736
P00797,DB03968
P00797,DB04379
P00797,DB04387
P00797,DB06899
P00797,DB06967
P00797,DB07059
P00797,DB07113
P00797,DB07174
P00797,DB07244
P00797,DB08099
Q16773,DB02142
Q16773,DB02556
Q16773,DB04083
Q16773,DB07950
P0A7S3,DB04729
P01008,DB04464
P05089,DB01983
P05089,DB02499
P05089,DB02689
P05089,DB03144
P05089,DB03731
P05089,DB04197
P05089,DB04530
P05089,DB04585
P05089,DB04648
P08913,DB01472
Q00796,DB04478
P00807,DB02642
P00807,DB04133
P00480,DB02011
P00480,DB04185
P16050,DB02709
P16050,DB08492
P10828,DB02106
P10828,DB03176
P10828,DB03181
P10828,DB03788
P10828,DB07425
P10828,DB08085
P21549,DB02079
P21549,DB04083
P21549,DB08060
Q99714,DB02820
P00918,DB01671
P00918,DB01748
P00918,DB01784
P00918,DB01942
P00918,DB01964
P00918,DB02069
P00918,DB02087
P00918,DB02220
P00918,DB02221
P00918,DB02429
P00918,DB02479
P00918,DB02535
P00918,DB02602
P00918,DB02610
P00918,DB02679
P00918,DB02861
P00918,DB02866
P00918,DB02894
P00918,DB02986
P00918,DB03039
P00918,DB03221
P00918,DB03262
P00918,DB03270
P00918,DB03294
P00918,DB03333
P00918,DB03385
P00918,DB03526
P00918,DB03594
P00918,DB03596
P00918,DB03598
P00918,DB03697
P00918,DB03844
P00918,DB03877
P00918,DB03950
P00918,DB03975
P00918,DB04002
P00918,DB04081
P00918,DB04089
P00918,DB04180
P00918,DB04203
P00918,DB04371
P00918,DB04394
P00918,DB04549
P00918,DB04600
P00918,DB04601
P00918,DB04763
P00918,DB06891
P00918,DB06954
P00918,DB07048
P00918,DB07050
P00918,DB07363
P00918,DB07467
P00918,DB07476
P00918,DB07596
P00918,DB07632
P00918,DB07710
P00918,DB07742
P00918,DB08046
P00918,DB08083
P00918,DB08155
P00918,DB08156
P00918,DB08157
P00918,DB08165
P00918,DB08202
P00918,DB08301
P00918,DB08329
P00918,DB08416
P00918,DB08418
P00918,DB08645
P00918,DB08659
P00918,DB08765
P00918,DB08782
P04818,DB01643
P04818,DB03541
P04818,DB03800
P04818,DB04530
P04818,DB07577
P04818,DB08478
P04818,DB08479
P04818,DB08734
P49286,DB02709
Q16798,DB03680
P28845,DB02329
P28845,DB03461
P28845,DB03814
P28845,DB04652
P28845,DB06992
P28845,DB07017
P28845,DB07049
P28845,DB07056
P28845,DB07310
P28845,DB07316
P28845,DB07619
P28845,DB07624
P28845,DB07866
P28845,DB08277
P28845,DB08280
P28845,DB08771
P00374,DB02104
P00374,DB02427
P00374,DB02559
P00374,DB02583
P00374,DB02919
P00374,DB03060
P00374,DB03125
P00374,DB03351
P00374,DB03461
P00374,DB03886
P00374,DB03987
P00374,DB07140
P00374,DB07141
P00374,DB07142
P00374,DB07144
P00374,DB08234
P00374,DB08406
P00374,DB08448
P00374,DB08642
P34896,DB02067
P34896,DB02800
P34896,DB02824
P9WGR1,DB02990
P9WGR1,DB04289
P9WGR1,DB07090
P9WGR1,DB07123
P9WGR1,DB07155
P9WGR1,DB07178
P9WGR1,DB07188
P9WGR1,DB07192
P9WGR1,DB07222
P9WGR1,DB07287
P08709,DB04590
P08709,DB04593
P08709,DB04606
P08709,DB04758
P08709,DB04767
P08709,DB07207
P08709,DB07247
P08709,DB07376
P08709,DB08232
P00395,DB04464
P18825,DB08838
P50440,DB02068
P50440,DB04185
P50440,DB04454
P19801,DB03608
P63098,DB08231
P08319,DB03559
Q05586,DB01931
Q05586,DB03929
Q05586,DB04620
Q05586,DB08838
P35968,DB04727
P35968,DB06938
P35968,DB07183
P35968,DB07274
P35968,DB07326
P35968,DB07333
P35968,DB07334
P35968,DB07514
P35968,DB07528
P35968,DB07537
P35968,DB08042
P35968,DB08519
Q969G6,DB03247
Q14749,DB01752
Q9UKG9,DB02648
Q9UKG9,DB03832
Q16836,DB03059
Q16836,DB03612
P47869,DB01496
Q02127,DB02262
Q02127,DB02613
Q02127,DB03247
Q02127,DB03480
Q02127,DB03523
Q02127,DB04147
Q02127,DB04281
Q02127,DB04583
Q02127,DB07443
Q02127,DB07559
Q02127,DB07561
Q02127,DB07646
Q02127,DB07975
Q02127,DB07976
Q02127,DB07977
Q02127,DB07978
Q02127,DB08006
Q02127,DB08008
Q02127,DB08169
Q02127,DB08172
Q02127,DB08249
P00505,DB02783
Q16719,DB07069
P41595,DB01454
P08246,DB02341
P08246,DB03925
Q8TE23,DB02772
O15399,DB01520
P26440,DB04036
P00325,DB02481
P00325,DB02721
P00325,DB03461
P00325,DB03703
P00325,DB04105
P11926,DB01917
P11926,DB02209
P11926,DB02824
P11926,DB03856
P11926,DB04083
P11926,DB04263
Q00266,DB03191
Q00266,DB03611
P51659,DB03192
P19793,DB02746
P19793,DB04557
P19793,DB07557
P19793,DB07863
P19793,DB08063
P19793,DB08402
P19793,DB08601
O75311,DB00466
Q13224,DB01520
P0DP23,DB02868
P0DP23,DB03900
P0DP23,DB03977
P0DP23,DB04513
P0DP23,DB08039
P0DP23,DB08231
P41143,DB01439
P41143,DB01444
P41143,DB01565
P04181,DB02054
P04181,DB02821
P00338,DB02483
P00338,DB03940
P22303,DB01805
P22303,DB02166
P22303,DB02226
P22303,DB02343
P22303,DB02404
P22303,DB02673
P22303,DB02825
P22303,DB02845
P22303,DB03005
P22303,DB03283
P22303,DB03359
P22303,DB03740
P22303,DB03814
P22303,DB04021
P22303,DB04114
P22303,DB04556
P22303,DB04614
P22303,DB04615
P22303,DB04616
P22303,DB04617
P22303,DB07555
P22303,DB07701
P22303,DB07756
P22303,DB07846
P22303,DB08167
P22303,DB08357
P22303,DB08615
P31749,DB01863
P31749,DB02709
P31749,DB07584
P31749,DB07585
P23415,DB00466
P23415,DB03929
P42684,DB07664
P29466,DB07733
P29466,DB07744
P29466,DB07916
P28223,DB01442
P28223,DB01454
P28223,DB01488
P28223,DB01537
P28223,DB04599
P28223,DB08927
P10721,DB01962
Q14957,DB01520
P32754,DB02850
P00326,DB01711
P00326,DB02131
P00326,DB02249
P00326,DB02721
P00326,DB02757
P00326,DB02822
P00326,DB02871
P00326,DB03020
P00326,DB03061
P00326,DB03226
P00326,DB03559
P00326,DB04071
P00326,DB04113
P00326,DB04312
P00326,DB04448
P31644,DB01496
P48169,DB01496
P23975,DB01442
P23975,DB01454
Q07343,DB01647
Q07343,DB01791
Q07343,DB01959
Q07343,DB02660
Q07343,DB03349
Q07343,DB03606
Q07343,DB03807
Q07343,DB04149
Q07343,DB04530
Q07343,DB06909
Q07343,DB08299
P43155,DB02648
P00582,DB08432
P35348,DB01472
P35348,DB09202
P35348,DB09239
Q13621,DB02925
P03886,DB04464
P48039,DB02709
P20701,DB02177
P20701,DB03932
P20701,DB04724
P20701,DB06972
P20701,DB07486
P54687,DB07544
P04424,DB02267
P04424,DB03814
P25101,DB04674
P34903,DB01496
P17174,DB04299
P02768,DB03255
P02768,DB06728
P28335,DB01454
P28335,DB01537
O60391,DB01520
P09417,DB03814
P04406,DB02059
P04406,DB03893
P04406,DB07347
P00363,DB07490
P00363,DB07918
P00352,DB04447
P06401,DB02746
P06401,DB02998
P0A6R0,DB02039
P0A6R0,DB02316
P0A6R0,DB03661
P0A6R0,DB04524
Q14353,DB01752
Q14353,DB02751
Q04609,DB06928
Q04609,DB07754
P04035,DB03169
P04035,DB03461
P04035,DB04377
P04035,DB04447
P04035,DB06693
P35368,DB09202
Q8XJ01,DB04133
Q92506,DB03461
P35462,DB09207
P40925,DB03461
P42330,DB01536
P42330,DB01698
P42330,DB02266
P42330,DB03461
P42330,DB07700
P30043,DB02073
P30043,DB03247
P30043,DB03461
P30043,DB04345
P30043,DB04363
P05041,DB01942
P12235,DB01736
P12235,DB02426
P12235,DB03429
P12235,DB04178
P48163,DB03461
Q9UKU7,DB01675
P07101,DB03552
P07101,DB04400
P11586,DB02358
P11586,DB03461
P11586,DB04322
P17117,DB03247
P52895,DB03461
P52895,DB07768
P18031,DB01734
P18031,DB01820
P18031,DB02014
P18031,DB02072
P18031,DB02259
P18031,DB02420
P18031,DB02436
P18031,DB02615
P18031,DB02620
P18031,DB02622
P18031,DB02651
P18031,DB02662
P18031,DB02784
P18031,DB02827
P18031,DB02977
P18031,DB03102
P18031,DB03154
P18031,DB03311
P18031,DB03483
P18031,DB03557
P18031,DB03661
P18031,DB03670
P18031,DB03714
P18031,DB03982
P18031,DB04001
P18031,DB04088
P18031,DB04142
P18031,DB04204
P18031,DB04285
P18031,DB04525
P18031,DB04800
P18031,DB06829
P18031,DB06887
P18031,DB07130
P18031,DB07134
P18031,DB07197
P18031,DB07263
P18031,DB07289
P18031,DB07295
P18031,DB07298
P18031,DB07480
P18031,DB07651
P18031,DB07719
P18031,DB07730
P18031,DB08001
P18031,DB08003
P18031,DB08147
P18031,DB08371
P18031,DB08397
P18031,DB08549
P18031,DB08591
P18031,DB08593
P18031,DB08783
P68871,DB02126
P68871,DB07427
P68871,DB07428
P68871,DB07645
P68871,DB08077
P68871,DB08262
P68871,DB08632
Q9Y233,DB08383
Q9Y233,DB08384
Q9Y233,DB08386
Q9Y233,DB08387
Q9Y233,DB08389
Q9Y233,DB08391
P41145,DB01439
P41145,DB01565
P15056,DB06999
P15056,DB07000
P15056,DB08553
P30085,DB03403
P30085,DB03435
P30085,DB03664
P30085,DB04444
Q8TCU5,DB01520
Q8TCU5,DB01549
P08253,DB01630
P48048,DB08838
Q01959,DB01442
Q01959,DB01454
Q01959,DB01472
P00390,DB01644
P00390,DB02153
P00390,DB02553
P00390,DB02895
P00390,DB03310
P00390,DB03867
P00390,DB07393
P00390,DB07714
P19235,DB07637
P19429,DB04513
P08235,DB01134
P08235,DB02998
P08235,DB04630
P08235,DB04652
P16233,DB04233
P16233,DB08222
P04278,DB03467
P04278,DB04216
P04278,DB04429
P10827,DB03176
P05230,DB01901
P05230,DB01942
P05230,DB02264
P05230,DB03959
P05230,DB04409
P05230,DB08238
P07550,DB01917
P07550,DB03566
P07550,DB07543
P07550,DB09013
P62942,DB01712
P62942,DB01723
P62942,DB01951
P62942,DB02311
P62942,DB02888
P62942,DB03338
P62942,DB03621
P62942,DB04012
P62942,DB04094
P62942,DB08231
P62942,DB08520
P62942,DB08597
P11498,DB07497
O00763,DB02859
O00763,DB03781
O00763,DB07870
Q13946,DB07954
Q13946,DB08602
P48443,DB02746
P06732,DB02490
P06732,DB04027
P25100,DB09202
O14556,DB02205
O14556,DB03331
O14556,DB04477
O15382,DB02142
O15382,DB02635
O15382,DB04074
P12268,DB03070
P12268,DB03948
P12268,DB04566
P02818,DB03847
P09601,DB01942
P09601,DB02073
P09601,DB02468
P09601,DB03906
P09601,DB04803
P09601,DB06914
P09601,DB07342
Q15822,DB07720
P23416,DB00466
P15121,DB01689
P15121,DB02007
P15121,DB02020
P15121,DB02021
P15121,DB02101
P15121,DB02132
P15121,DB02518
P15121,DB02712
P15121,DB02834
P15121,DB02994
P15121,DB03461
P15121,DB07028
P15121,DB07030
P15121,DB07063
P15121,DB07093
P15121,DB07139
P15121,DB07187
P15121,DB07450
P15121,DB07498
P15121,DB07999
P15121,DB08000
P15121,DB08084
P15121,DB08098
P15121,DB08449
P15121,DB08772
P21802,DB01901
P21802,DB02058
P21802,DB02491
P31645,DB01442
P31645,DB01454
P31645,DB01472
P31645,DB09186
P19634,DB02624
P00439,DB02562
P00439,DB03673
P00439,DB04400
P00439,DB04419
P14416,DB01549
P14416,DB04599
P14416,DB09207
P78540,DB03731
Q12879,DB01520
P20839,DB03948
P16219,DB03059
Q16445,DB01496
P00533,DB03496
P00533,DB07602
P00533,DB07662
P35372,DB01439
P35372,DB01444
P35372,DB01565
Q07912,DB04367
P14324,DB01785
P14324,DB02508
P14324,DB02552
P14324,DB04714
P14324,DB07780
P14324,DB07841
P11473,DB03451
P11473,DB04258
P11473,DB04540
P11473,DB04796
P11473,DB07530
P11473,DB08742
Q09470,DB08837
P03369,DB02411
P03369,DB02668
P03369,DB03768
P03369,DB04454
P03369,DB07679
P03369,DB07910
P03369,DB08622
P32929,DB02328
P32929,DB03928
P32929,DB04217
Q92731,DB02746
Q92731,DB02757
Q92731,DB02983
Q92731,DB03467
Q92731,DB03860
Q92731,DB03882
Q92731,DB04020
Q92731,DB04216
Q92731,DB06832
Q92731,DB06875
Q92731,DB06927
Q92731,DB06937
Q92731,DB07009
Q92731,DB07032
Q92731,DB07036
Q92731,DB07119
Q92731,DB07150
Q92731,DB07198
Q92731,DB07230
Q92731,DB07236
Q92731,DB07638
Q92731,DB07702
Q92731,DB07757
Q92731,DB07933
Q92731,DB08020
Q92731,DB13869
P04150,DB02210
P04150,DB04630
P14867,DB00466
P14867,DB01341
P14867,DB01496
P0AES6,DB03966
P0AES6,DB04395
P0AAI5,DB03017
P0AAI5,DB08366
P0AAI5,DB08407
P0A953,DB03017
P0A953,DB03600
P0A953,DB04302
P0A953,DB04519
P0A953,DB08359
P0A953,DB08627
P0A953,DB08628
P09488,DB01834
P09488,DB02165
P09488,DB02458
P09488,DB03314
P09488,DB04187
Q9Y2Q3,DB04700
Q16772,DB04521
Q03013,DB03003
Q03013,DB03032
Q03013,DB03597
Q03013,DB03706
Q03013,DB04132
P09211,DB01834
P09211,DB01915
P09211,DB02633
P09211,DB03003
P09211,DB03686
P09211,DB03814
P09211,DB04132
P09211,DB07849
P09211,DB08370
O43708,DB04447
O43708,DB08809
O95954,DB03256
Q13255,DB04256
Q13002,DB01496
Q13002,DB02852
Q13002,DB02999
Q13002,DB03425
P42262,DB01496
P42262,DB01664
P42262,DB02057
P42262,DB02347
P42262,DB02818
P42262,DB02966
P42262,DB02999
P42262,DB03240
P42262,DB03319
P42262,DB03759
P42262,DB04000
P42262,DB04129
P42262,DB04152
P42262,DB04599
P42262,DB04798
P42262,DB07455
P42262,DB07598
P42262,DB08303
P42262,DB08304
P42262,DB08305
P42263,DB04599
P12931,DB01678
P12931,DB01866
P12931,DB01893
P12931,DB01908
P12931,DB01947
P12931,DB01962
P12931,DB02175
P12931,DB02336
P12931,DB02432
P12931,DB02762
P12931,DB02908
P12931,DB03023
P12931,DB03078
P12931,DB03104
P12931,DB03114
P12931,DB03217
P12931,DB03268
P12931,DB03298
P12931,DB03306
P12931,DB03525
P12931,DB03591
P12931,DB03628
P12931,DB03712
P12931,DB03828
P12931,DB03902
P12931,DB04080
P12931,DB04495
P12931,DB04739
P12931,DB04751
P12931,DB06882
P12931,DB06883
P12931,DB07335
P12931,DB07662
P12931,DB07966
P12931,DB08052
P12931,DB08053
P12931,DB08054
P12931,DB08192
P12931,DB08462
P12931,DB08564
P06241,DB02078
P29317,DB04395
P06239,DB01830
P06239,DB02010
P06239,DB03023
P06239,DB04003
P06239,DB04395
P06239,DB06925
P06239,DB07146
P06239,DB07297
P06239,DB08055
P06239,DB08056
P06239,DB08057
Q93088,DB02337
P43681,DB01496
P43681,DB07720
P17787,DB07720
P07333,DB07167
P07333,DB07202
P27487,DB01884
P27487,DB02004
P27487,DB03253
P27487,DB03660
P27487,DB04491
P27487,DB04577
P27487,DB04578
P27487,DB06880
P27487,DB06939
P27487,DB06993
P27487,DB06994
P27487,DB07015
P27487,DB07021
P27487,DB07067
P27487,DB07072
P27487,DB07081
P27487,DB07092
P27487,DB07135
P27487,DB07154
P27487,DB07181
P27487,DB07193
P27487,DB07239
P27487,DB07271
P27487,DB07328
P27487,DB07356
P27487,DB07412
P27487,DB07465
P27487,DB07482
P27487,DB07666
P27487,DB07779
P27487,DB07830
P27487,DB07851
P27487,DB08024
P27487,DB08044
P27487,DB08051
P27487,DB08164
P27487,DB08429
P27487,DB08445
P27487,DB08504
P27487,DB08530
P27487,DB08588
P27487,DB08672
P27487,DB08743
P08069,DB04395
P08069,DB07156
P08069,DB07474
P11086,DB01752
P11086,DB03468
P11086,DB03824
P11086,DB04273
P11086,DB07597
P11086,DB07739
P11086,DB07747
P11086,DB07798
P11086,DB07906
P11086,DB08128
P11086,DB08129
P11086,DB08550
P11086,DB08631
P11086,DB08654
Q7Z4W1,DB02831
Q7Z4W1,DB03461
Q02750,DB02152
Q02750,DB03115
Q02750,DB06892
Q02750,DB07046
Q02750,DB08130
Q02750,DB08208
Q14289,DB08341
P05771,DB01738
Q16850,DB07705
P02741,DB03945
P37840,DB02709
P22102,DB02236
P22102,DB03546
Q06520,DB01812
Q06520,DB02854
Q06520,DB04445
Q00535,DB02052
Q00535,DB02116
Q00535,DB02950
Q00535,DB03428
Q00535,DB03496
Q00535,DB04014
Q00535,DB07364
P00749,DB01725
P00749,DB01905
P00749,DB01977
P00749,DB02287
P00749,DB02398
P00749,DB02473
P00749,DB02526
P00749,DB02551
P00749,DB02705
P00749,DB03046
P00749,DB03082
P00749,DB03127
P00749,DB03136
P00749,DB03159
P00749,DB03476
P00749,DB03729
P00749,DB03782
P00749,DB03865
P00749,DB03876
P00749,DB04059
P00749,DB04172
P00749,DB06855
P00749,DB06856
P00749,DB06857
P00749,DB07076
P00749,DB07122
P00749,DB07129
P00749,DB07625
P00749,DB07626
P00749,DB08072
P00749,DB08697
P35558,DB01819
P35558,DB02008
P35558,DB03267
P35558,DB03725
P30044,DB03608
P12724,DB02098
P35270,DB02637
P35270,DB03461
P35270,DB03886
P35270,DB04275
P05451,DB03721
P05451,DB04522
P08581,DB02152
P08581,DB06896
P08581,DB06995
P08581,DB06997
P08581,DB07369
P08581,DB07969
P08581,DB08584
P08581,DB08791
P11217,DB01823
P11217,DB01843
P11217,DB02007
P11217,DB02320
P11217,DB02348
P11217,DB02379
P11217,DB02447
P11217,DB02471
P11217,DB02519
P11217,DB02604
P11217,DB02719
P11217,DB02720
P11217,DB02843
P11217,DB02964
P11217,DB03067
P11217,DB03133
P11217,DB03218
P11217,DB03250
P11217,DB03286
P11217,DB03354
P11217,DB03383
P11217,DB03392
P11217,DB03479
